"k" "c" "SR"
0.01 0.675 0.500450743826505
0.015 0.675 0.503405390665484
0.02 0.675 0.510332205275925
0.025 0.675 0.517346807735469
0.03 0.675 0.523398417887446
0.035 0.675 0.528847377485753
0.04 0.675 0.533935849545398
0.045 0.675 0.538775527356569
0.05 0.675 0.543414624085456
0.055 0.675 0.547870722162131
0.06 0.675 0.552146114260114
0.065 0.675 0.556236036193863
0.07 0.675 0.560134025845162
0.075 0.675 0.563835877828465
0.08 0.675 0.567342398261485
0.085 0.675 0.570660664045019
0.09 0.675 0.57380356874365
0.095 0.675 0.576787911233531
0.1 0.675 0.579631789813204
0.105 0.675 0.582352226174402
0.11 0.675 0.584963660665274
0.115 0.675 0.587477462346605
0.12 0.675 0.589902201461489
0.125 0.675 0.59224429181674
0.13 0.675 0.594508679111862
0.135 0.675 0.596699399129737
0.14 0.675 0.598819957548259
0.145 0.675 0.600873555067666
0.15 0.675 0.602863205049698
0.155 0.675 0.604791787272805
0.16 0.675 0.606662068549359
0.165 0.675 0.60847670848726
0.17 0.675 0.610238259872105
0.175 0.675 0.611949167961555
0.18 0.675 0.613611770326494
0.185 0.675 0.615228297674282
0.19 0.675 0.616800875620992
0.195 0.675 0.618331527235291
0.2 0.675 0.61982217615879
0.205 0.675 0.621274650130924
0.21 0.675 0.62269068477822
0.215 0.675 0.624071927557323
0.22 0.675 0.625419941765969
0.225 0.675 0.626736210556128
0.23 0.675 0.628022140899581
0.235 0.675 0.629279067468915
0.24 0.675 0.630508256407009
0.245 0.675 0.631710908966053
0.25 0.675 0.632888165003417
0.255 0.675 0.634041106326551
0.26 0.675 0.63517075988294
0.265 0.675 0.636278100794047
0.27 0.675 0.637364055234418
0.275 0.675 0.638429503158771
0.28 0.675 0.639475280881155
0.285 0.675 0.640502183511127
0.29 0.675 0.64151096725247
0.295 0.675 0.642502351570404
0.3 0.675 0.643477021233418
0.305 0.675 0.644435628235952
0.31 0.675 0.645378793608117
0.315 0.675 0.646307109118587
0.32 0.675 0.647221138876593
0.325 0.675 0.648121420838809
0.33 0.675 0.649008468226657
0.335 0.675 0.649882770859364
0.34 0.675 0.650744796407805
0.345 0.675 0.651594991573975
0.35 0.675 0.652433783200607
0.355 0.675 0.653261579315274
0.36 0.675 0.654078770113014
0.365 0.675 0.654885728881313
0.37 0.675 0.65568281287103
0.375 0.675 0.656470364116646
0.38 0.675 0.657248710209006
0.385 0.675 0.65801816502351
0.39 0.675 0.658779029406554
0.395 0.675 0.659531591822798
0.4 0.675 0.66027612896573
0.405 0.675 0.661012906333771
0.41 0.675 0.661742178774085
0.415 0.675 0.662464190996062
0.42 0.675 0.663179178056354
0.425 0.675 0.663887365817199
0.43 0.675 0.664588971379674
0.435 0.675 0.665284203493373
0.44 0.675 0.665973262943975
0.445 0.675 0.666656342919992
0.45 0.675 0.66733362935998
0.455 0.675 0.668005301281342
0.46 0.675 0.668671531091848
0.465 0.675 0.669332484884866
0.47 0.675 0.669988322719267
0.475 0.675 0.670639198884909
0.48 0.675 0.671285262154507
0.485 0.675 0.671926656022718
0.49 0.675 0.672563518933121
0.495 0.675 0.673195984493834
0.5 0.675 0.673824181682369
0.005 0.68 0.500034374603089
0.01 0.68 0.500517105429216
0.015 0.68 0.503875996216597
0.02 0.68 0.511018216458402
0.025 0.68 0.517890867769246
0.03 0.68 0.523825932507238
0.035 0.68 0.529211264377937
0.04 0.68 0.534269242520466
0.045 0.68 0.539099347128718
0.05 0.68 0.543743717222469
0.055 0.68 0.548216987104984
0.06 0.68 0.552519998580673
0.065 0.68 0.556647166182773
0.07 0.68 0.56059132935424
0.075 0.68 0.564347410022331
0.08 0.68 0.567915045245338
0.085 0.68 0.571299890300935
0.09 0.68 0.574513333433422
0.095 0.68 0.577570793343048
0.1 0.68 0.580489268763575
0.105 0.68 0.58328501349826
0.11 0.68 0.585971988764133
0.115 0.68 0.58856128441431
0.12 0.68 0.591061304111402
0.125 0.68 0.593478346761064
0.13 0.68 0.595817262787221
0.135 0.68 0.598082000488214
0.14 0.68 0.600275984209333
0.145 0.68 0.60240234116262
0.15 0.68 0.604464020781588
0.155 0.68 0.606463849226531
0.16 0.68 0.608404549850533
0.165 0.68 0.610288748254597
0.17 0.68 0.612118971713095
0.175 0.68 0.613897647451615
0.18 0.68 0.6156271015088
0.185 0.68 0.61730955865825
0.19 0.68 0.618947143369818
0.195 0.68 0.620541881632713
0.2 0.68 0.622095703439921
0.205 0.68 0.623610445754913
0.21 0.68 0.625087855812998
0.215 0.68 0.626529594639392
0.22 0.68 0.627937240691259
0.225 0.68 0.629312293551591
0.23 0.68 0.630656177619316
0.235 0.68 0.631970245753365
0.24 0.68 0.633255782839019
0.245 0.68 0.634514009253338
0.25 0.68 0.635746084213246
0.255 0.68 0.636953108995098
0.26 0.68 0.638136130018859
0.265 0.68 0.639296141793194
0.27 0.68 0.640434089720423
0.275 0.68 0.641550872762153
0.28 0.68 0.64264734596795
0.285 0.68 0.64372432287047
0.29 0.68 0.644782577751274
0.295 0.68 0.64582284778211
0.3 0.68 0.6468458350468
0.305 0.68 0.647852208449081
0.31 0.68 0.648842605511859
0.315 0.68 0.649817634073317
0.32 0.68 0.650777873885281
0.325 0.68 0.651723878119103
0.33 0.68 0.652656174784205
0.335 0.68 0.653575268064209
0.34 0.68 0.654481639575409
0.345 0.68 0.655375749552118
0.35 0.68 0.656258037963207
0.355 0.68 0.657128925563939
0.36 0.68 0.657988814887
0.365 0.68 0.658838091176368
0.37 0.68 0.659677123267528
0.375 0.68 0.660506264417267
0.38 0.68 0.661325853086138
0.385 0.68 0.662136213676488
0.39 0.68 0.662937657228752
0.395 0.68 0.663730482078574
0.4 0.68 0.664514974477134
0.405 0.68 0.665291409176935
0.41 0.68 0.666060049985137
0.415 0.68 0.666821150286415
0.42 0.68 0.667574953537188
0.425 0.68 0.668321693732924
0.43 0.68 0.66906159585017
0.435 0.68 0.669794876264791
0.44 0.68 0.670521743147857
0.445 0.68 0.671242396840491
0.45 0.68 0.671957030208928
0.455 0.68 0.672665828980945
0.46 0.68 0.673368972064766
0.465 0.68 0.674066631851434
0.47 0.68 0.674758974501643
0.475 0.68 0.675446160217901
0.48 0.68 0.676128343502874
0.485 0.68 0.676805673404698
0.49 0.68 0.67747829375
0.495 0.68 0.678146343365325
0.5 0.68 0.678809956287603
0.005 0.685 0.50003723313304
0.01 0.685 0.500593119192359
0.015 0.685 0.504371961578198
0.02 0.685 0.511655659266512
0.025 0.685 0.518381358688325
0.03 0.685 0.524211858554278
0.035 0.685 0.529541920104313
0.04 0.685 0.534574232638173
0.045 0.685 0.53939735627509
0.05 0.685 0.544048153699423
0.055 0.685 0.548538755097415
0.06 0.685 0.552868812384864
0.065 0.685 0.557032094884341
0.07 0.685 0.561020886336699
0.075 0.685 0.564829368205283
0.08 0.685 0.56845613323626
0.085 0.685 0.571905523547493
0.09 0.685 0.575187503459123
0.095 0.685 0.578316161831598
0.1 0.685 0.581307422588336
0.105 0.685 0.58417678157611
0.11 0.685 0.586937725590005
0.115 0.685 0.589601069619361
0.12 0.685 0.59217505530332
0.125 0.685 0.594665870103906
0.13 0.685 0.597078270313341
0.135 0.685 0.599416115218557
0.14 0.685 0.601682744003385
0.145 0.685 0.603881204942285
0.15 0.685 0.606014377139872
0.155 0.685 0.608085026297879
0.16 0.685 0.610095825367564
0.165 0.685 0.612049359101369
0.17 0.685 0.613948122637057
0.175 0.685 0.615794518822633
0.18 0.685 0.617590856132708
0.185 0.685 0.619339347705513
0.19 0.685 0.62104211149885
0.195 0.685 0.622701171390794
0.2 0.685 0.624318459021506
0.205 0.685 0.625895816191542
0.21 0.685 0.627434997662598
0.215 0.685 0.62893767423629
0.22 0.685 0.630405436011993
0.225 0.685 0.631839795745657
0.23 0.685 0.633242192248606
0.235 0.685 0.634613993778999
0.24 0.685 0.635956501389768
0.245 0.685 0.637270952205758
0.25 0.685 0.638558522609946
0.255 0.685 0.639820331324356
0.26 0.685 0.64105744237583
0.265 0.685 0.64227086794046
0.27 0.685 0.643461571063297
0.275 0.685 0.644630468252198
0.28 0.685 0.645778431946387
0.285 0.685 0.646906292861616
0.29 0.685 0.648014842214799
0.295 0.685 0.649104833831701
0.3 0.685 0.650176986141808
0.305 0.685 0.651231984064793
0.31 0.685 0.652270480793271
0.315 0.685 0.653293099476573
0.32 0.685 0.654300434810357
0.325 0.685 0.65529305453679
0.33 0.685 0.656271500859983
0.335 0.685 0.657236291781207
0.34 0.685 0.658187922358316
0.345 0.685 0.659126865893597
0.35 0.685 0.660053575054114
0.355 0.685 0.66096848292843
0.36 0.685 0.661872004023389
0.365 0.685 0.662764535204482
0.37 0.685 0.663646456583096
0.375 0.685 0.664518132353821
0.38 0.685 0.665379911584753
0.385 0.685 0.666232128963609
0.39 0.685 0.667075105502289
0.395 0.685 0.667909149202362
0.4 0.685 0.668734555683815
0.405 0.685 0.669551608779256
0.41 0.685 0.670360581095632
0.415 0.685 0.671161734545393
0.42 0.685 0.671955320848925
0.425 0.685 0.672741582009949
0.43 0.685 0.67352075076548
0.435 0.685 0.67429305101186
0.44 0.685 0.675058698208251
0.445 0.685 0.675817899758923
0.45 0.685 0.676570855375561
0.455 0.685 0.677317757420756
0.46 0.685 0.678058791233764
0.465 0.685 0.678794135439561
0.47 0.685 0.679523962242137
0.475 0.685 0.680248437702939
0.48 0.685 0.680967722005291
0.485 0.685 0.681681969705606
0.49 0.685 0.682391329972101
0.495 0.685 0.683095946811731
0.5 0.685 0.683795959285997
0.005 0.69 0.50004037041849
0.01 0.69 0.500679978438321
0.015 0.69 0.504885847954958
0.02 0.69 0.512243932466519
0.025 0.69 0.518824028812354
0.03 0.69 0.524561225710083
0.035 0.69 0.529843275171483
0.04 0.69 0.53485400977051
0.045 0.69 0.539672284227364
0.05 0.69 0.544330380405918
0.055 0.69 0.54883830258842
0.06 0.69 0.553194733139507
0.065 0.69 0.557392945695222
0.07 0.69 0.561424792577483
0.075 0.69 0.565283834075313
0.08 0.69 0.568967735098427
0.085 0.69 0.572479628867923
0.09 0.69 0.575828135831334
0.095 0.69 0.579026065091535
0.1 0.69 0.582088289878915
0.105 0.69 0.585029556527665
0.11 0.69 0.587862880245429
0.115 0.69 0.590598803985706
0.12 0.69 0.593245411217362
0.125 0.69 0.595808781540354
0.13 0.69 0.598293578956935
0.135 0.69 0.600703573184892
0.14 0.69 0.603042015434285
0.145 0.69 0.605311870536283
0.15 0.69 0.607515941692658
0.155 0.69 0.609656928012276
0.16 0.69 0.611737445699157
0.165 0.69 0.613760032318239
0.17 0.69 0.615727144666811
0.175 0.69 0.617641155221137
0.18 0.69 0.619504349150555
0.185 0.69 0.621318922494135
0.19 0.69 0.623086981524011
0.195 0.69 0.624810543128359
0.2 0.69 0.626491536009533
0.205 0.69 0.628131802508678
0.21 0.69 0.629733100897516
0.215 0.69 0.631297108007326
0.22 0.69 0.632825422090552
0.225 0.69 0.634319565831679
0.23 0.69 0.635780989441304
0.235 0.69 0.637211073781447
0.24 0.69 0.638611133481637
0.245 0.69 0.639982420014586
0.25 0.69 0.641326124707813
0.255 0.69 0.642643381673659
0.26 0.69 0.64393527064502
0.265 0.69 0.645202819708062
0.27 0.69 0.646447007926282
0.275 0.69 0.647668767852784
0.28 0.69 0.648868987929583
0.285 0.69 0.650048514774244
0.29 0.69 0.651208155355365
0.295 0.69 0.652348679059289
0.3 0.69 0.653470819651064
0.305 0.69 0.654575277133183
0.31 0.69 0.655662719505924
0.315 0.69 0.656733784433353
0.32 0.69 0.65778908081913
0.325 0.69 0.658829190296328
0.33 0.69 0.659854668635457
0.335 0.69 0.660866047074808
0.34 0.69 0.661863833577154
0.345 0.69 0.662848514016733
0.35 0.69 0.663820553300278
0.355 0.69 0.664780396425748
0.36 0.69 0.665728469482229
0.365 0.69 0.666665180594332
0.37 0.69 0.667590920814243
0.375 0.69 0.668506064964455
0.38 0.69 0.66941097243399
0.385 0.69 0.670305987930838
0.39 0.69 0.671191442193156
0.395 0.69 0.672067652661611
0.4 0.69 0.672934924115162
0.405 0.69 0.673793549272396
0.41 0.69 0.674643809360441
0.415 0.69 0.675485974653346
0.42 0.69 0.676320304981708
0.425 0.69 0.677147050215219
0.43 0.69 0.677966450719701
0.435 0.69 0.678778737790127
0.44 0.69 0.679584134060982
0.445 0.69 0.680382853895305
0.45 0.69 0.68117510375361
0.455 0.69 0.681961082543848
0.46 0.69 0.682740981953486
0.465 0.69 0.683514986764729
0.47 0.69 0.684283275153815
0.475 0.69 0.685046018975298
0.48 0.69 0.685803384032159
0.485 0.69 0.686555530332521
0.49 0.69 0.687302612333721
0.495 0.69 0.688044779174441
0.5 0.69 0.688782174895539
0.005 0.695 0.500043817245801
0.01 0.695 0.500778931396027
0.015 0.695 0.505409548737916
0.02 0.695 0.512784141157764
0.025 0.695 0.519224156532041
0.03 0.695 0.524878389015973
0.035 0.695 0.530118711670308
0.04 0.695 0.535111330887944
0.045 0.695 0.539926507386361
0.05 0.695 0.544592545530363
0.055 0.695 0.549117645649831
0.06 0.695 0.553499706545276
0.065 0.695 0.557731633061448
0.07 0.695 0.561804954247331
0.075 0.695 0.565712716760824
0.08 0.695 0.569451766300958
0.085 0.695 0.573024127295995
0.09 0.695 0.576437155059647
0.095 0.695 0.57970242900236
0.1 0.695 0.582833795561603
0.105 0.695 0.585845258948693
0.11 0.695 0.588749364042913
0.115 0.695 0.591556383202527
0.12 0.695 0.594274244885741
0.125 0.695 0.596908924499144
0.13 0.695 0.599464996256707
0.135 0.695 0.601946140695446
0.14 0.695 0.604355519246651
0.145 0.695 0.606696009735356
0.15 0.695 0.608970334717129
0.155 0.695 0.611181121286773
0.16 0.695 0.613330923162662
0.165 0.695 0.615422224898655
0.17 0.695 0.617457439184273
0.175 0.695 0.619438902498173
0.18 0.695 0.621368871271919
0.185 0.695 0.623249519238297
0.19 0.695 0.625082936021363
0.195 0.695 0.626871126812307
0.2 0.695 0.628616012928131
0.205 0.695 0.630319433062013
0.21 0.695 0.631983145061996
0.215 0.695 0.633608828103333
0.22 0.695 0.635198085145154
0.225 0.695 0.63675244558332
0.23 0.695 0.638273368028852
0.235 0.695 0.639762243155698
0.24 0.695 0.641220396573362
0.245 0.695 0.64264909168955
0.25 0.695 0.644049532535826
0.255 0.695 0.645422866535665
0.26 0.695 0.646770187199497
0.265 0.695 0.648092536735504
0.27 0.695 0.64939090856835
0.275 0.695 0.650666249760716
0.28 0.695 0.651919463334685
0.285 0.695 0.653151410491749
0.29 0.695 0.654362912731543
0.295 0.695 0.655554753870446
0.3 0.695 0.656727681962024
0.305 0.695 0.657882411121861
0.31 0.695 0.659019623259755
0.315 0.695 0.66013996972261
0.32 0.695 0.661244072851499
0.325 0.695 0.662332527456542
0.33 0.695 0.663405902213279
0.335 0.695 0.6644647409842
0.34 0.695 0.66550956406911
0.345 0.695 0.666540869387862
0.35 0.695 0.667559133598983
0.355 0.695 0.668564813157535
0.36 0.695 0.669558345315467
0.365 0.695 0.670540149067606
0.37 0.695 0.671510626046235
0.375 0.695 0.672470161367139
0.38 0.695 0.673419124429825
0.385 0.695 0.674357869674485
0.39 0.695 0.67528673729817
0.395 0.695 0.676206053932465
0.4 0.695 0.677116133284879
0.405 0.695 0.67801727674601
0.41 0.695 0.678909773964437
0.415 0.695 0.679793903391191
0.42 0.695 0.680669932795537
0.425 0.695 0.681538119753705
0.43 0.695 0.68239871211212
0.435 0.695 0.683251948426564
0.44 0.695 0.684098058378662
0.445 0.695 0.684937263170951
0.45 0.695 0.685769775901763
0.455 0.695 0.686595801921052
0.46 0.695 0.687415539168217
0.465 0.695 0.688229178492966
0.47 0.695 0.689036903960127
0.475 0.695 0.689838893139321
0.48 0.695 0.690635317380325
0.485 0.695 0.691426342074913
0.49 0.695 0.692212126905917
0.495 0.695 0.692992826084205
0.5 0.695 0.693768588574229
0.005 0.7 0.500047608149881
0.01 0.7 0.500891247725081
0.015 0.7 0.505934911497307
0.02 0.7 0.513278527881198
0.025 0.7 0.519586505431335
0.03 0.7 0.525167117490548
0.035 0.7 0.530371148131308
0.04 0.7 0.535348587579853
0.045 0.7 0.540162102566825
0.05 0.7 0.544836541765469
0.055 0.7 0.549378575590589
0.06 0.7 0.553785476232645
0.065 0.7 0.5580498873159
0.07 0.7 0.562163108608421
0.075 0.7 0.566117769973992
0.08 0.7 0.569909999048272
0.085 0.7 0.573540807421605
0.09 0.7 0.577016362676381
0.095 0.7 0.580347064737175
0.1 0.7 0.583545757276321
0.105 0.7 0.586625709097922
0.11 0.7 0.589598994700659
0.115 0.7 0.592475616001046
0.12 0.7 0.595263348894273
0.125 0.7 0.597968068284318
0.13 0.7 0.600594261696454
0.135 0.7 0.603145521780282
0.14 0.7 0.605624919368859
0.145 0.7 0.608035242651614
0.15 0.7 0.610379129622409
0.155 0.7 0.612659130655381
0.16 0.7 0.614877731856713
0.165 0.7 0.617037359468964
0.17 0.7 0.619140376753954
0.175 0.7 0.621189078948253
0.18 0.7 0.623185688636649
0.185 0.7 0.625132352311026
0.19 0.7 0.627031138212557
0.195 0.7 0.628884035316532
0.2 0.7 0.630692953260793
0.205 0.7 0.632459723025786
0.21 0.7 0.634186098200029
0.215 0.7 0.63587375669262
0.22 0.7 0.637524302779402
0.225 0.7 0.639139269390552
0.23 0.7 0.640720120564914
0.235 0.7 0.642268254010979
0.24 0.7 0.643785003726337
0.245 0.7 0.645271642637357
0.25 0.7 0.646729385228903
0.255 0.7 0.648159390140588
0.26 0.7 0.649562762711506
0.265 0.7 0.650940557459823
0.27 0.7 0.652293780487238
0.275 0.7 0.653623391801249
0.28 0.7 0.654930307550539
0.285 0.7 0.656215402170687
0.29 0.7 0.657479510438926
0.295 0.7 0.658723429437879
0.3 0.7 0.659947920429113
0.305 0.7 0.661153710638113
0.31 0.7 0.662341494952797
0.315 0.7 0.663511937538109
0.32 0.7 0.664665673369534
0.325 0.7 0.665803309688542
0.33 0.7 0.666925427383142
0.335 0.7 0.66803258229675
0.34 0.7 0.669125306468597
0.345 0.7 0.670204109308916
0.35 0.7 0.671269478712047
0.355 0.7 0.672321882110579
0.36 0.7 0.673361767473513
0.365 0.7 0.674389564251366
0.37 0.7 0.67540568427101
0.375 0.7 0.67641052258293
0.38 0.7 0.677404458263479
0.385 0.7 0.678387855174556
0.39 0.7 0.679361062683083
0.395 0.7 0.680324416342453
0.4 0.7 0.681278238538095
0.405 0.7 0.682222839099125
0.41 0.7 0.683158515877981
0.415 0.7 0.684085555299847
0.42 0.7 0.685004232883516
0.425 0.7 0.685914813735323
0.43 0.7 0.686817553017647
0.435 0.7 0.68771269639338
0.44 0.7 0.688600480447725
0.445 0.7 0.689481133088584
0.45 0.7 0.690354873926706
0.455 0.7 0.691221914636742
0.46 0.7 0.69208245930024
0.465 0.7 0.692936704731591
0.47 0.7 0.69378484078785
0.475 0.7 0.694627050663322
0.48 0.7 0.695463511169739
0.485 0.7 0.696294393002813
0.49 0.7 0.697119860995904
0.495 0.7 0.697940074361483
0.5 0.7 0.698755186921067
0.005 0.705 0.500051781903793
0.01 0.705 0.501018171875547
0.015 0.705 0.506454314862314
0.02 0.705 0.513730014903688
0.025 0.705 0.519915325497185
0.03 0.705 0.525430674807802
0.035 0.705 0.530603110732746
0.04 0.705 0.535567861956113
0.045 0.705 0.540380891290088
0.05 0.705 0.545064042323579
0.055 0.705 0.549622688879117
0.06 0.705 0.554053608938922
0.065 0.705 0.558349275946082
0.07 0.705 0.562500841934173
0.075 0.705 0.566500607026794
0.08 0.705 0.570344074803469
0.085 0.705 0.57403133581651
0.09 0.705 0.577567445919415
0.095 0.705 0.580961675992354
0.1 0.705 0.584225891378401
0.105 0.705 0.587372631852274
0.11 0.705 0.590413500408383
0.115 0.705 0.593358227471062
0.12 0.705 0.596214438071046
0.125 0.705 0.598987910236499
0.13 0.705 0.601683048419968
0.135 0.705 0.604303359525637
0.14 0.705 0.606851823922015
0.145 0.705 0.609331138450016
0.15 0.705 0.611743853445953
0.155 0.705 0.614092438568066
0.16 0.705 0.616379307796161
0.165 0.705 0.618606824288466
0.17 0.705 0.620777297013414
0.175 0.705 0.622892975111886
0.18 0.705 0.624956042547926
0.185 0.705 0.626968613923377
0.19 0.705 0.62893273160319
0.195 0.705 0.630850364030349
0.2 0.705 0.632723405037876
0.205 0.705 0.63455367396674
0.21 0.705 0.63634291642181
0.215 0.705 0.638092805524764
0.22 0.705 0.639804943547302
0.225 0.705 0.641480863828959
0.23 0.705 0.643122032901337
0.235 0.705 0.644729852755184
0.24 0.705 0.646305663198848
0.245 0.705 0.647850744266678
0.25 0.705 0.649366318644277
0.255 0.705 0.65085355408435
0.26 0.705 0.65231356579259
0.265 0.705 0.653747418767694
0.27 0.705 0.655156130083417
0.275 0.705 0.656540671103742
0.28 0.705 0.657901969624752
0.285 0.705 0.659240911938891
0.29 0.705 0.660558344818969
0.295 0.705 0.661855077420592
0.3 0.705 0.663131883102795
0.305 0.705 0.664389501167467
0.31 0.705 0.665628638518841
0.315 0.705 0.666849971244799
0.32 0.705 0.668054146122158
0.325 0.705 0.669241782048327
0.33 0.705 0.67041347140197
0.335 0.705 0.671569781335411
0.34 0.705 0.672711255001575
0.345 0.705 0.673838412718325
0.35 0.705 0.674951753073013
0.355 0.705 0.676051753970051
0.36 0.705 0.677138873624245
0.365 0.705 0.678213551502577
0.37 0.705 0.679276209217021
0.375 0.705 0.680327251370907
0.38 0.705 0.681367066361237
0.385 0.705 0.68239602713928
0.39 0.705 0.683414491931638
0.395 0.705 0.684422804923917
0.4 0.705 0.685421296908995
0.405 0.705 0.686410285901814
0.41 0.705 0.687390077722507
0.415 0.705 0.688360966549586
0.42 0.705 0.689323235444823
0.425 0.705 0.690277156851375
0.43 0.705 0.691222993066604
0.435 0.705 0.692160996690993
0.44 0.705 0.693091411054452
0.445 0.705 0.694014470621251
0.45 0.705 0.694930401374751
0.455 0.705 0.695839421183022
0.46 0.705 0.696741740146403
